refseq	name
NM_001178123	ABI1
NM_001178122	ABI1
NM_001178121	ABI1
NM_001178120	ABI1
NM_001178119	ABI1
NM_001178118	MINPP1
NM_001137610	FAM86B2
NM_001137605	PARVG
NM_001166239	CGREF1
NM_001166240	CGREF1
NM_001166237	GSDMD
NM_001171611	LDB3
NM_001145294	NGLY1
NM_001145303	TMC4
NM_001171606	PREPL
NM_001174098	SLC29A3
NM_001174096	ZEB1
NM_001174095	ZEB1
NM_018658	KCNJ16
NM_016293	BIN2
NM_001141970	DAXX
NM_001144935	FGF1
NM_001145805	IRGM
NM_001146036	SLC14A1
NM_001145794	ANTXR2
NM_001145785	MEF2B
NM_001159770	SLC39A11
NM_001145777	FKBP5
NM_001145776	FKBP5
NM_003667	LGR5
NM_002078	GOLGA4
NM_003783	B3GALT2
NM_003782	B3GALT4
NM_003664	AP3B1
NM_003663	CGGBP1
NM_004089	TSC22D3
NM_004084	DEFA1
NM_003659	AGPS
NM_003829	MPDZ
NM_003658	BARX2
NM_003690	PRKRA
NM_003656	CAMK1
NM_003655	CBX4
NM_003654	CHST1
NM_003657	BCAS1
NM_003652	CPZ
NM_004084	DEFA1
NM_004084	DEFA1
NM_003649	DDO
NM_003650	CST7
NM_003648	DGKD
NM_003647	DGKE
NM_004252	SLC9A3R1
NM_006268	DPF2
NM_006267	RANBP2
NM_001242696	C12orf80
NM_001258384	IDH3B
NM_001261467	NSRP1
NM_001282164	P2RX2
NM_001301690	CHGA
NM_001301827	FUOM
NM_001301820	ARMC5
NM_001301819	ZNF202
NM_001270485	CAMKK2
NM_001113534	FOLR2
NM_001113528	METTL15
NM_001136112	CASP5
NM_001144062	COPB1
NM_012123	MTO1
NM_001199824	SBK3
NM_001199786	FKBP1A
NM_001199756	PPP2R5A
NM_001199745	ARL2
NM_001199742	GADD45A
NM_001199741	GADD45A
NM_001199698	BAG6
NM_001198595	STON1
NM_022478	CDH24
NM_001178081	STAT6
NM_000022	ADA
NM_001198536	MEFV
NM_001206977	NR1H4
NM_001206978	NR1H4
NM_001042498	SLC35A2
NM_001042507	LGALS7B
NM_001042497	SLC12A6
NM_001128306	PLSCR4
NM_001178036	DPP10
NM_001168385	ALG13
NM_001168379	ZIC4
NM_001168378	ZIC4
NM_001168377	KIAA0319
NM_001168376	KIAA0319
NM_001122679	TENM2
NM_001081755	ELN
NM_001146327	ZIM2
NM_001172831	ZNF300
NM_001172828	YTHDF2
NM_001172819	PGM1
NM_001172818	PGM1
NM_014893	NLGN4Y
NM_001282671	FAAP20
NM_000226	KRT9
NM_033214	GK2
NM_000201	ICAM1
NM_000189	HK2
NM_001086	AADAC
NM_000986	RPL24
NM_001085	SERPINA3
NM_000985	RPL17
NM_000984	RPL23A
NM_001084	PLOD3
NM_001661	ARL4D
NM_178819	GPAT4
NM_000999	RPL38
NM_001007088	ZNF182
NM_001177598	THPO
NM_001080395	AATK
NM_001080531	C4orf51
NM_001104554	PAQR5
NM_006338	LRRN2
NM_152996	ST6GALNAC3
NM_152995	NFXL1
NM_153254	TTLL10
NM_153225	SBSPON
NM_152992	POMZP3
NM_152989	SOX5
NM_152862	ARPC2
NM_001161683	OTOA
NM_001308027	MSANTD2
NM_004997	MYBPH
NM_005365	MAGEA9
NM_005365	MAGEA9
NM_005363	MAGEA6
NM_005362	MAGEA3
NM_003431	ZNF124
NM_003432	ZNF131
NM_003433	ZNF132
NM_003434	ZNF133
NM_003440	ZNF140
NM_003437	ZNF136
NM_003436	ZNF135
NM_003435	ZNF134
NM_015873	VILL
NM_015871	ZNF593
NM_015869	PPARG
NM_015868	KIR2DL3
NM_015866	PRDM2
NM_015461	ZNF521
NM_015853	UBXN1
NM_015852	ZNF117
NM_015850	FGFR1
NM_015847	MBD1
NM_015846	MBD1
NM_015845	MBD1
NM_015844	MBD1
NM_032524	KRTAP4-4
NM_001252338	CDH4
NM_014453	CHMP2A
NM_173211	TGIF1
NM_173209	TGIF1
NM_173488	SLCO6A1
NM_173210	TGIF1
NM_173208	TGIF1
NM_173207	TGIF1
NM_173197	KCNIP2
NM_173205	IL37
NM_173195	KCNIP2
NM_173204	IL37
NM_173194	KCNIP2
NM_173203	IL37
NM_182597	LSMEM1
NM_182606	TMPRSS11A
NM_182594	ZNF454
NM_182603	ANKRD42
NM_182592	YIPF7
NM_182601	PLEKHS1
NM_182589	HTR3E
NM_182588	RGPD4
NM_182587	UNC80
NM_182584	C20orf203
NM_182581	C1orf111
NM_002570	PCSK6
NM_003637	ITGA10
NM_003137	SRPK1
NM_003136	SRP54
NM_003135	SRP19
NM_001309516	PTH2R
NM_001195032	C6orf99
NM_001017923	C14orf28
NM_001080425	BEX4
NM_001035247	UFD1L
NM_001035235	SRA1
NM_001035230	RABGAP1L
NM_001037663	EEF1B2
NM_001077244	GRIA4
NM_003778	B4GALT4
NM_003776	MRPL40
NM_003773	HYAL2
NM_032156	CAPRIN2
NM_032154	PCGF6
NM_032153	ZIC4
NM_032152	PRAM1
NM_032151	PCBD2
NM_032149	C4orf17
NM_032148	SLC41A2
NM_032147	USP44
NM_032145	FBXO30
NM_032143	ZRANB3
NM_031962	KRTAP9-3
NM_001160	APAF1
NM_001159	AOX1
NM_003256	TIMP4
NM_003255	TIMP2
NM_003254	TIMP1
NM_007185	CELF3
NM_001278578	THEG5
NM_001278576	THEG5
NM_001278575	THEG5
NM_001276282	ATRNL1
NM_033068	ACPT
NM_001165959	GSDMB
NM_000089	COL1A2
NM_000021	PSEN1
NM_000466	PEX1
NM_000465	BARD1
NM_001066	TNFRSF1B
NM_000462	UBE3A
NM_018834	MATR3
NM_018980	TAS2R5
NM_001191061	SLC25A22
NM_001993	F3
NM_002092	GRSF1
NM_002102	GYPE
NM_001244682	POU2F3
NM_001164144	CHAMP1
NM_001204356	SPOCK3
NM_001184824	PRMT7
NM_001184823	VDAC2
NM_001184819	GNL3L
NM_001184816	CEACAM1
NM_001184815	CEACAM1
NM_001184813	CEACAM1
NM_001184808	CD99L2
NM_001184796	ESYT1
NM_001184795	PEX11B
NM_001184794	PARD3
NM_001184793	PARD3
NM_001184792	PARD3
NM_001184791	PARD3
NM_016953	PDE11A
NM_016373	WWOX
NM_016371	HSD17B7
NM_016369	CLDN18
NM_016370	RAB9B
NM_016368	ISYNA1
NM_016366	CABP2
NM_016364	DUSP13
NM_016363	GP6
NM_016361	ACP6
NM_016360	TACO1
NM_016359	NUSAP1
NM_016358	IRX4
NM_016357	LIMA1
NM_020064	BARHL1
NM_172081	CAMK2B
NM_172079	CAMK2B
NM_172080	CAMK2B
NM_172078	CAMK2B
NM_005381	NCL
NM_005382	NEFM
NM_005386	NNAT
NM_005385	NKTR
NM_005384	NFIL3
NM_175858	KRTAP11-1
NM_014591	KCNIP2
NM_052967	MAS1L
NM_001762	CCT6A
NM_203399	STMN1
NM_203397	MBLAC1
NM_203413	ELP5
NM_203411	TMEM88
NM_198498	C11orf53
NM_198464	PRSS55
NM_198506	LRIT3
NM_001278267	NBPF20
NM_001085400	RELL1
NM_001127180	MYO7A
NM_001197259	ORC3
NM_001193374	RETN
NM_001204083	MINOS1
NM_001204082	MINOS1
NM_001193584	NRCAM
NM_001199660	LETM2
NM_001199659	LETM2
NM_001199654	PMF1
NM_001199653	PMF1
NM_000025	ADRB3
NM_001199649	PTK2
NM_004856	KIF23
NM_005420	SULT1E1
NM_004854	CHST10
NM_004853	STX8
NM_004852	ONECUT2
NM_006096	NDRG1
NM_013387	UQCR10
NM_001258024	SKOR1
NM_012262	HS2ST1
NM_003318	TTK
NM_003317	NKX2-1
NM_003316	TTC3
NM_001020825	NR3C1
NM_001282695	FAM107B
NM_001286576	ARMC12
NM_001286574	ARMC12
NM_001286572	RNF40
NM_021223	MYL7
NM_032258	TBC1D3F
NM_002205	ITGA5
NM_001538	HSF4
NM_001537	HSBP1
NM_004881	TP53I3
NM_004879	EI24
NM_144964	TRMT10B
NM_145064	STAC3
NM_000549	TSHB
NM_001130976	DYSF
NM_001164375	C10orf105
NM_001164373	GPN3
NM_001184723	TM4SF18
NM_001184722	GPI
NM_001184721	GYG1
NM_001184720	GYG1
NM_001184718	TIPARP
NM_178817	MRAP
NM_002479	MYOG
NM_002478	MYOD1
NM_001166387	MAGEA12
NM_001204514	KIFAP3
NM_001193635	DHRS4L2
NM_001146071	TDRD3
NM_052989	IFT122
NM_001185080	CLDN15
NM_001185078	ARHGDIA
NM_001204886	RAB43
NM_020189	ENY2
NM_020188	CMC2
NM_020187	HMCES
NM_020186	SDHAF3
NM_020185	DUSP22
NM_020184	CNNM4
NM_001130912	SUGT1
NM_032094	PCDHGA12
NM_001166107	HMGCS2
NM_001134453	DSG4
NM_001177466	MAMLD1
NM_001177465	MAMLD1
NM_001162422	ETS1
NM_001160138	CFAP69
NM_001166660	NLGN3
NM_001171868	TMEM200B
NM_001171864	TUBAL3
NM_001204175	CHODL
NM_054114	TAGAP
NM_058174	COL6A2
NM_014344	FJX1
NM_001135704	ACBD4
NM_001193613	TUBD1
NM_001193612	TUBD1
NM_001193611	TUBD1
NM_139319	SLC17A8
NM_001184945	FAM219A
NM_002226	JAG2
NM_002225	IVD
NM_002224	ITPR3
NM_001732	BTN1A1
NM_003567	BCAR3
NM_003381	VIP
NM_003379	EZR
NM_006767	LZTR1
NM_003313	TSTA3
NM_005252	FOS
NM_005248	FGR
NM_002147	HOXB5
NM_031964	KRTAP17-1
NM_001278913	ELN
NM_001037730	DEFB115
NM_001037728	DEFB110
NM_001033045	GPR155
NM_001033044	GLUL
NM_001033032	FAIM
NM_001082971	DDC
NM_001195107	TLR10
NM_001195106	TLR10
NM_001194995	C12orf65
NM_001199261	UCHL5
NM_001194992	MEPCE
NM_001199240	GPANK1
NM_001195101	PTP4A2
NM_001194991	MEPCE
NM_001194990	MEPCE
NM_001195100	PTP4A2
NM_001195087	GGACT
NM_001194986	TRABD2B
NM_001195082	TEX22
NM_001195076	C19orf81
NM_001198633	RUNX1T1
NM_001198632	RUNX1T1
NM_001145394	TSEN2
NM_001145393	TSEN2
NM_014900	COBLL1
NM_014464	TINAG
NM_014510	PCLO
NM_015401	HDAC7
NM_001242763	DLGAP1
NM_001037305	THYN1
NM_001040651	CD3D
NM_001039651	SAPCD1
NM_001083909	ADGRA1
NM_001077395	DPH5
NM_001040648	CRCP
NM_001040647	CRCP
NM_001039716	DIO1
NM_001040715	KIAA0895L
NM_001039715	DIO1
NM_001040712	PTPRD
NM_001145667	GLG1
NM_001172655	ZNF701
NM_001048226	DBNDD2
NM_001198909	ATP6V1F
NM_001198898	ACY1
NM_001308632	POLD1
NM_030975	KRTAP9-9
NM_014693	ECE2
NM_203309	HEATR4
NM_014702	KIAA0408
NM_203314	BDH1
NM_014866	SEC16A
NM_020738	KIDINS220
NM_033147	DTNB
NM_033124	CCDC65
NM_033293	CASP1
NM_033122	CABS1
NM_033121	ANKRD13A
NM_005898	CAPRIN1
NM_005908	MANBA
NM_001256862	USP17L21
NM_001256862	USP17L21
NM_001256860	USP17L19
NM_001159651	BOD1
NM_001159644	MCTP2
NM_001159643	MCTP2
NM_001197115	GCLC
NM_001197114	IQCJ-SCHIP1
NM_002473	MYH9
NM_016277	RAB23
NM_016489	NT5C3A
NM_016275	SELT
NM_015503	SH2B1
NM_016270	KLF2
NM_016269	LEF1
NM_016267	VGLL1
NM_016265	ZNF12
NM_016264	ZNF44
NM_016263	FZR1
NM_016262	TUBE1
NM_016261	TUBD1
NM_016603	FAM13B
NM_016258	YTHDF2
NM_016257	HPCAL4
NM_016472	GSKIP
NM_016396	CTDSPL2
NM_017956	TRMT12
NM_001184771	CPXCR1
NM_019644	ANKRD7
NM_024691	ZNF419
NM_030568	KHDC1
NM_030567	PRR7
NM_001286731	AMTN
NM_001206839	PTPRZ1
NM_001286732	GRTP1
NM_173832	ZFP41
NM_173687	C8orf31
NM_173667	C5orf64
NM_001023563	ZNF805
NM_001146028	JPH4
NM_001243084	HIF1A
NM_001101648	NPC1L1
NM_001111034	ACP5
NM_139241	FGD4
NM_139240	C1orf105
NM_139239	NFKBID
NM_001097596	XAGE1B
NM_001105251	ZFYVE16
NM_001099271	POC5
NM_001099269	ZNF506
NM_001127211	SHTN1
NM_001099225	CCDC43
NM_001099224	IFT74
NM_001099223	IFT74
NM_001099222	IFT74
NM_001130084	ABLIM2
NM_001099220	ZNF862
NM_001099218	RAD51AP2
NM_001110215	CENPM
NM_001110213	PRH2
NM_001128829	CA1
NM_001113541	SPATA31A5
NM_001206957	RASSF1
NM_001252634	THRB
NM_203295	TRIM7
NM_202494	GIPC1
NM_202469	GIPC1
NM_016476	ANAPC11
NM_016475	JKAMP
NM_030613	ZFP2
NM_030593	SIRT2
NM_032389	ARFGAP2
NM_177963	SYT12
NM_030590	MATN4
NM_030583	MATN2
NM_030582	COL18A1
NM_001142650	HNRNPLL
NM_001142648	SAR1A
NM_001135111	KCNK17
NM_001135099	TMPRSS2
NM_014463	LSM3
NM_001098398	COPA
NM_001126336	VCAN
NM_007068	DMC1
NM_005011	NRF1
NM_181684	KRTAP12-2
NM_198793	CD47
NM_020686	ABAT
NM_020685	C3orf14
NM_020683	TMIGD3
NM_020682	AS3MT
NM_021928	SPCS3
NM_020829	RIC1
NM_020679	MIF4GD
NM_020678	LRTM1
NM_020677	NMRAL1
NM_020676	ABHD6
NM_020675	SPC25
NM_020673	RAB22A
NM_020672	S100A14
NM_019844	SLCO1B3
NM_020665	TMEM27
NM_020663	RHOJ
NM_020814	MARCH4
NM_020662	MRS2
NM_020661	AICDA
NM_020659	TTYH1
NM_203356	CTAGE5
NM_005155	PPT2
NM_032219	MFSD7
NM_001300979	ZNF567
NM_001301079	SLC44A3
NM_001300981	PPIA
NM_001301084	ARHGEF12
NM_001300982	TMCO6
NM_001300983	DLG2
NM_001300984	OCA2
NM_001291976	SPARCL1
NM_001297643	C1RL
NM_001297646	TNNT3
NM_001300985	PTBP2
NM_001301085	QKI
NM_001300986	PTBP2
NM_001300987	PTBP2
NM_001010858	RNF187
NM_001300988	PTBP2
NM_001301088	ROBO4
NM_001300989	PTBP2
NM_001300990	PTBP2
NM_031965	GSG2
NM_002091	GRP
NM_001990	EYA3
NM_003715	USO1
NM_002580	REG3A
NM_181744	OPN5
NM_004598	SPOCK1
NM_014177	TIMM21
NM_014661	FAM53B
NM_014175	MRPL15
NM_014174	THYN1
NM_014173	BABAM1
NM_014172	PHPT1
NM_014171	CRIPT
NM_014169	CHMP4A
NM_014170	GTPBP8
NM_014168	METTL5
NM_181552	CUX1
NM_181573	RFC4
NM_181553	CMTM3
NM_001195108	TLR10
NM_001194997	CARS
NM_014931	PPP6R1
NM_001242674	AHCYL1
NM_014952	BAHD1
NM_001242795	NUP93
NM_001282099	YAP1
NM_001001584	PDE9A
NM_001025598	ARHGAP30
NM_001033088	NGRN
NM_001033087	MACROD2
NM_052819	CARD14
NM_033386	MICALL1
NM_152736	ZSCAN26
NM_134268	CYGB
NM_033380	COL4A5
NM_001270471	SOCS2
NM_001270472	MCM3
NM_001130407	PRR20E
NM_001130407	PRR20E
NM_001114393	PAPD4
NM_001127605	LIPA
NM_001127593	FCGR3A
NM_001127603	NMRK1
NM_001080504	RBM44
NM_001128209	SGCD
NM_001128210	SPRED2
NM_001128208	LEPROTL1
NM_003302	TRIP6
NM_003301	TRHR
NM_003365	UQCRC1
NM_003386	ZAN
NM_003385	VSNL1
NM_178571	TBC1D26
NM_178232	HAPLN3
NM_001080413	NOBOX
NM_001128835	TRAPPC2
NM_001161664	RSPH4A
NM_001161662	WWC1
NM_181657	LTB4R
NM_181656	C17orf58
NM_181655	C17orf58
NM_181654	CPLX4
NM_181652	PRDX5
NM_181651	PRDX5
NM_181646	ZNF804B
NM_181645	CCDC67
NM_181644	MFSD4
NM_181643	PIFO
NM_181642	SPINT1
NM_181641	CKLF
NM_181640	CKLF
NM_181598	ATL1
NM_024997	ATF7IP2
NM_001282651	SLC35A2
NM_001270444	RTBDN
NM_001270445	RTBDN
NM_006499	LGALS8
NM_006510	TRIM27
NM_014476	PDLIM3
NM_001193268	EML2
NM_000928	PLA2G1B
NM_000924	PDE1B
NM_000818	GAD2
NM_152386	SGPP2
NM_152385	CLHC1
NM_001289023	LAIR1
NM_007328	KLRC1
NM_007327	GRIN1
NM_007325	GRIA3
NM_007324	ZFYVE9
NM_007322	RANBP3
NM_007320	RANBP3
NM_007318	PSEN1
NM_013964	NRG1
NM_014064	NTMT1
NM_014063	DBNL
NM_013962	NRG1
NM_001146187	PEG3
NM_001163334	SYTL5
NM_001145149	VAMP7
NM_001135686	TARM1
NM_001142684	ZMYM5
NM_001135821	FDPS
NM_001128928	INPP1
NM_001135812	FAM60A
NM_001166264	LTBP1
NM_001166263	MTIF3
NM_001199851	DAP3
NM_020226	PRDM8
NM_018704	CTTNBP2NL
NM_018703	RBBP6
NM_020223	FAM20C
NM_018690	APOBR
NM_018689	CEMIP
NM_003865	HESX1
NM_004347	CASP5
NM_003863	DPM2
NM_003862	FGF18
NM_004470	FKBP2
NM_003860	BANF1
NM_003857	GALR2
NM_003856	IL1RL1
NM_003855	IL18R1
NM_003854	IL1RL2
NM_003853	IL18RAP
NM_003852	TRIM24
NM_153610	CMYA5
NM_153607	CREBRF
NM_153604	MYOCD
NM_153603	COG7
NM_000129	F13A1
NM_020429	SMURF1
NM_130841	ATP6V0A4
NM_130840	ATP6V0A4
NM_130839	UBE3A
NM_130838	UBE3A
NM_130837	OPA1
NM_130836	OPA1
NM_130835	OPA1
NM_001267565	CREM
NM_003597	KLF11
NM_003596	TPST1
NM_003595	TPST2
NM_003594	TTF2
NM_004907	IER2
NM_005096	ZMYM3
NM_003593	FOXN1
NM_003592	CUL1
NM_001256404	DENND2C
NM_022659	EBF2
NM_001291744	ZNF419
NM_001243753	C7orf49
NM_001243752	C7orf49
NM_001243751	C7orf49
NM_001244856	CLEC4G
NM_001244892	CXorf51B
NM_001244892	CXorf51B
NM_001831	CLU
NM_001243744	FANCC
NM_001243743	FANCC
NM_001252152	SLC39A9
NM_001252151	SLC39A9
NM_001252150	SLC39A9
NM_016346	NR2E3
NM_015595	ARHGEF26
NM_015527	TBC1D10B
NM_199349	KCP
NM_021575	AP2S1
NM_020313	CIAPIN1
NM_001284514	IKZF3
NM_001242488	ZSWIM8
NM_001284516	IKZF3
NM_001242486	EIF1AD
NM_001242485	EIF1AD
NM_001282226	CECR1
NM_001243241	ZSCAN31
NM_198525	KIF7
NM_033388	ATG16L2
NM_022067	VIPAS39
NM_212482	FN1
NM_001258308	NOP2
NM_001258307	CCDC74B
NM_006208	ENPP1
NM_007084	SOX21
NM_006945	SPRR2D
NM_007045	FGFR1OP
NM_007044	KATNA1
NM_007043	KRR1
NM_007042	RPP14
NM_001126105	SLC7A7
NM_001017424	KCNK2
NM_001172703	GGA3
NM_000851	GSTM5
NM_000850	GSTM4
NM_001168320	TSPAN9
NM_001168316	UGT3A2
NM_001177634	DAG1
NM_001177591	PPP2R2A
NM_001168298	CXCR2
NM_001177563	PPP2R1B
NM_001177562	PPP2R1B
NM_001168280	WWTR1
NM_001168278	WWTR1
NM_004391	CYP8B1
NM_001278509	ZNF180
NM_001278518	MDM4
NM_001012974	LRRC73
NM_001030273	ARNTL
NM_001030272	ARNTL
NM_001143839	PDE2A
NM_001129828	CSAG3
NM_001129828	CSAG3
NM_001129827	CACNA1C
NM_001135254	PAX7
NM_006929	SKIV2L
NM_018358	ABCF3
NM_017747	ANKHD1
NM_018077	RBM28
NM_017614	BHMT2
NM_017613	DONSON
NM_001291959	ING2
NM_006460	HEXIM1
NM_001166037	ZNF260
NM_001477	GAGE12I
NM_002999	SDC4
NM_003099	SNX1
NM_003110	SP2
NM_002998	SDC2
NM_003098	SNTA1
NM_002997	SDC1
NM_003097	SNRPN
NM_014857	RABGAP1L
NM_012210	TRIM32
NM_001282630	PFKFB3
NM_012199	AGO1
NM_012208	HARS2
NM_012197	RABGAP1
NM_148962	OXER1
NM_002740	PRKCI
NM_148959	HUS1B
NM_001237	CCNA2
NM_002788	PSMA3
NM_003269	NR2E1
NM_002733	PRKAG1
NM_003250	THRA
NM_032989	BAD
NM_033100	CDHR1
NM_033090	GREB1
NM_033088	STRIP1
NM_001159293	ZNF737
NM_001160302	SYNJ1
NM_001284302	ANLN
NM_001145856	SH3BP2
NM_001142626	TSHR
NM_001142624	RAB34
NM_001142623	GHDC
NM_001145946	SLCO1C1
NM_001199492	PDCD4
NM_001199480	ZSCAN9
NM_001199479	ZSCAN9
NM_001199469	ISY1
NM_001199464	PDCD2
NM_001199463	PDCD2
NM_001199462	PDCD2
NM_001199461	PDCD2
NM_001142644	SPHKAP
NM_001142643	CASKIN2
NM_001162952	SYTL2
NM_001162951	SYTL2
NM_001145266	SLC35C1
NM_001145265	SLC35C1
NM_001145264	LAMTOR2
NM_001145263	NCOA4
NM_001145262	NCOA4
NM_001145261	NCOA4
NM_001145260	NCOA4
NM_001162916	TYW3
NM_001162529	FAM135A
NM_001145255	IKBKG
NM_001145252	CFP
NM_001145250	SP9
NM_001162384	ARHGEF2
NM_001289002	SLCO6A1
NM_001289004	SLCO6A1
NM_001289022	FAM177A1
NM_001289041	PLAGL1
NM_001289039	PLAGL1
NM_001289040	PLAGL1
NM_001289038	PLAGL1
NM_001289037	PLAGL1
NM_001289823	FURIN
NM_182700	SP8
NM_020343	RALGAPA2
NM_001199664	PMF1-BGLAP
NM_001199663	PMF1-BGLAP
NM_001199662	PMF1-BGLAP
NM_003914	CCNA1
NM_153015	TMEM74
NM_152913	TMEM130
NM_153013	NADK2
NM_152912	MTIF3
NM_003936	CDK5R2
NM_001144924	LOC81691
NM_001195248	APTX
NM_000873	ICAM2
NM_001199661	PMF1-BGLAP
NM_022147	RTP4
NM_022146	NPFFR1
NM_022145	CENPK
NM_001286776	TEX30
NM_001286762	KIAA0226L
NM_001286761	KIAA0226L
NM_001286756	ANAPC4
NM_001286755	SYNPO2
NM_001286754	SYNPO2
NM_001289975	BAZ2B
NM_001291454	ATP2C2
NM_001291471	CCL4L2
NM_001291446	SALL2
NM_001010881	C1orf167
NM_001291431	BAX
NM_001170791	RMDN2
NM_001464	ADAM2
NM_001304808	BRD1
NM_001190201	CES4A
NM_001190182	CCDC17
NM_001190158	CES5A
NM_001200056	NPL
NM_001145934	TKTL1
NM_017867	C4orf27
NM_017866	TMEM70
NM_017865	ZNF692
NM_017864	INTS8
NM_017863	CT55
NM_173541	C10orf91
NM_022763	FNDC3B
NM_001243136	PELI3
NM_001243135	PELI3
NM_001242898	PPP6R2
NM_001243131	RPL13
NM_001243130	RPL13
NM_001243127	PACS2
NM_001243120	SKP2
NM_001243116	NFKBIB
NM_198128	RNF138
NM_001243028	AKT2
NM_001243027	AKT2
NM_001243007	PROX2
NM_001256539	NOP16
NM_033225	CSMD1
NM_001242956	SEPT7
NM_001242948	EPDR1
NM_001242946	EPDR1
NM_001242939	FAM47E-STBD1
NM_001242933	SNX1
NM_001242932	LSP1
NM_001242910	RSPO1
NM_194293	XIRP1
NM_194281	INO80C
NM_001242927	ZNF410
NM_001242925	TMCC2
NM_001242924	ZNF410
NM_001242923	EIF3L
NM_001242921	PLTP
NM_001242919	ZFAND6
NM_001242920	PLTP
NM_001242918	ZFAND6
NM_001242917	ZFAND6
NM_001242916	ZFAND6
NM_001242914	ZFAND6
NM_001242913	ZFAND6
NM_001242912	ZFAND6
NM_001242911	ZFAND6
NM_001242890	DDC
NM_001242889	DDC
NM_001242909	RSPO1
NM_001242888	DDC
NM_001242887	DDC
NM_001242908	RSPO1
NM_001242895	ZKSCAN3
NM_001242894	ZKSCAN3
NM_001242870	SLAIN1
NM_001242869	SLAIN1
NM_001242885	LOC100287036
NM_001220771	IKZF1
NM_001242312	FAM124A
NM_202002	FOXM1
NM_020353	PLSCR4
NM_014905	GLS
NM_015994	ATP6V1D
NM_016094	COMMD2
NM_016103	SAR1B
NM_015993	PLLP
NM_016429	COPZ2
NM_147193	GLIS1
NM_145892	RBFOX1
NM_145891	RBFOX1
NM_145714	ATXN2L
NM_024837	ATP8B4
NM_006765	TUSC3
NM_032790	ORAI1
NM_030589	CYP2A7
NM_006990	WASF2
NM_006761	YWHAE
NM_006760	UPK2
NM_006759	UGP2
NM_001278544	C8B
NM_001278543	C8B
NM_080749	NEURL2
NM_001278559	ZNF316
NM_001278558	WSB2
NM_001278557	WSB2
NM_001278159	AKT1S1
NM_001272071	AP1S2
NM_001271906	GSKIP
NM_001278552	TUBA4A
NM_001278549	PDK1
NM_001278548	MAPK8
NM_001278547	MAPK8
NM_001278375	MPP2
NM_001278542	DIXDC1
NM_001286661	TMEM68
NM_001288997	LIN54
NM_001288996	LIN54
NM_001288995	IFI27
NM_001288994	TSNAXIP1
NM_001288993	TSNAXIP1
NM_001288992	TSNAXIP1
NM_001288991	TSNAXIP1
NM_001288990	TSNAXIP1
NM_001288978	XRCC6
NM_001288977	XRCC6
NM_001288976	XRCC6
NM_001289010	MAN1C1
NM_001289009	SLFN12
NM_001289008	TMEM161B
NM_001289007	TMEM161B
NM_001303428	PIK3R3
NM_001304531	PRKAG2
NM_001304529	CCDC25
NM_001304537	EPHA4
NM_001304524	MAD1L1
NM_001304523	MAD1L1
NM_001198802	EIF4G3
NM_001199039	SERINC2
NM_001293187	METTL5
NM_001293186	METTL5
NM_001300752	TRIM36
NM_001300757	ANGEL2
NM_001300728	ATMIN
NM_001300729	COX18
NM_033317	DMKN
NM_001300731	AMBRA1
NM_001301015	ABLIM3
NM_001300733	MRPL9
NM_001300916	PRKACB
NM_001300917	PRKACB
NM_173471	SLC25A26
NM_004322	BAD
NM_004321	KIF1A
NM_001142936	DAGLB
NM_001142946	C11orf21
NM_001142964	C22orf46
NM_001142961	LPAR5
NM_001142958	FBXO15
NM_001143997	OGDHL
NM_080830	CST11
NM_080826	ISM1
NM_080825	C20orf144
NM_080823	SRMS
NM_080822	OVCA2
NM_130811	SNAP25
NM_080820	DTD1
NM_080819	GPR78
NM_080818	OXGR1
NM_080817	GPR82
NM_080816	SIRPG
NM_080798	COL13A1
NM_080797	DIDO1
NM_080796	DIDO1
NM_080805	COL13A1
NM_080794	MRPL39
NM_080792	SIRPA
NM_080802	COL13A1
NM_001198896	ACY1
NM_020464	NHSL1
NM_020463	PPP4R3B
NM_019040	ELP4
NM_019037	EXOSC4
NM_019036	HMGCLL1
NM_019034	RHOF
NM_020447	FAM219B
NM_019030	DHX29
NM_018929	PCDHGC5
NM_019029	CPVL
NM_019028	ZDHHC13
NM_018928	PCDHGC4
NM_019027	RBM47
NM_018927	PCDHGB7
NM_018926	PCDHGB6
NM_019026	TMCO1
NM_018925	PCDHGB5
NM_019024	HEATR5B
NM_018924	PCDHGB3
NM_019023	PRMT7
NM_018923	PCDHGB2
NM_019022	TMX3
NM_022172	PC
NM_022171	TCTA
NM_022556	GH2
NM_022553	VPS52
NM_022170	EIF4H
NM_017806	LIME1
NM_022166	XYLT1
NM_022164	TINAGL1
NM_022163	MRPL46
NM_022161	BIRC7
NM_022362	MMS19
NM_022160	DMRTA1
NM_139021	MAPK15
NM_139018	CD300LF
NM_139017	IL31RA
NM_139015	SPPL3
NM_139014	MAPK14
NM_001194955	MATR3
NM_002420	TRPM1
NM_002418	MLN
NM_002417	MKI67
NM_002416	CXCL9
NM_002415	MIF
NM_000975	RPL11
NM_001074	UGT2B7
NM_016188	ACTL6B
NM_013334	GMPPB
NM_013333	EPN1
NM_013332	HILPDA
NM_013330	NME7
NM_013329	PAXBP1
NM_153634	CPNE8
NM_032855	HSH2D
NM_001256372	E2F8
NM_001256371	E2F8
NM_001256370	SAMSN1
NM_001282708	EXOSC2
NM_001030060	SAMD5
NM_001030055	ARHGAP5
NM_001005365	POTEA
NM_001111018	NAV2
NM_001204421	RGS6
